shipment_date,year,month,quarter,financial_year,is_peak_season,hs_code,hs_desc,dest_iso_alpha3,dest_country_name,reporter_country_name,fob_usd,quantity_kg,unit_price_usd,is_outlier,source
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",AFG,Afghanistan,India,37443.598,25000.0,1.4977,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",ARE,United Arab Emirates,India,78495.742,47000.0,1.6701,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",ARG,Argentina,India,624509.923,351000.0,1.7792,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",AUS,Australia,India,626564.363,408000.0,1.5357,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",AUT,Austria,India,41691.543,20000.0,2.0846,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",BEL,Belgium,India,419293.631,465000.0,0.9017,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",BGD,Bangladesh,India,6116.648,1765.0,3.4655,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",BHR,Bahrain,India,7676.365,2100.0,3.6554,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",BRA,Brazil,India,571965.621,324000.0,1.7653,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",CAN,Canada,India,234628.18,135000.0,1.738,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",CHE,Switzerland,India,254965.455,160000.0,1.5935,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",CHL,Chile,India,984459.84,1584000.0,0.6215,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",CHN,China,India,14121151.291,10682200.0,1.3219,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",COL,Colombia,India,64289.192,42000.0,1.5307,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",DEU,Germany,India,3726088.672,2482100.0,1.5012,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",DNK,Denmark,India,206857.294,129000.0,1.6035,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",DZA,Algeria,India,63618.103,44000.0,1.4459,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",ECU,Ecuador,India,20895.913,14000.0,1.4926,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",EGY,Egypt,India,68810.577,82150.0,0.8376,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",ESP,Spain,India,125980.12,159000.0,0.7923,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",ETH,Ethiopia,India,5717.966,800.0,7.1475,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",FIN,Finland,India,2167.894,100.0,21.6789,True,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",FRA,France,India,448349.041,366086.0,1.2247,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",GBR,United Kingdom,India,997122.63,1114000.0,0.8951,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",GIN,Guinea,India,2874.686,800.0,3.5934,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",GRC,Greece,India,155600.302,270000.0,0.5763,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",GTM,Guatemala,India,16613.197,10000.0,1.6613,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",IDN,Indonesia,India,585412.644,451890.0,1.2955,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",IRL,Ireland,India,78980.684,50000.0,1.5796,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",IRN,Iran,India,39969.086,21000.0,1.9033,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",IRQ,Iraq,India,33124.771,20000.0,1.6562,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",ISR,Israel,India,26026.605,16000.0,1.6267,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",ITA,Italy,India,1193524.732,808500.0,1.4762,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",JOR,Jordan,India,782.339,100.0,7.8234,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",JPN,Japan,India,428963.191,227065.0,1.8892,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",KAZ,Kazakhstan,India,78584.801,40000.0,1.9646,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",KEN,Kenya,India,30961.13,16000.0,1.9351,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",KOR,Rep. of Korea,India,328750.16,304540.0,1.0795,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",KWT,Kuwait,India,2426.139,1000.0,2.4261,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",LKA,Sri Lanka,India,10361.342,6000.0,1.7269,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",LTU,Lithuania,India,7462.826,5000.0,1.4926,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",LVA,Latvia,India,39304.061,20000.0,1.9652,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",MAR,Morocco,India,64603.423,41000.0,1.5757,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",MEX,Mexico,India,112824.02,82000.0,1.3759,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",MLI,Mali,India,30750.15,14000.0,2.1964,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",MRT,Mauritania,India,29071.127,14000.0,2.0765,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",MYS,Malaysia,India,465125.29,267705.0,1.7375,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",NGA,Nigeria,India,3980.174,1000.0,3.9802,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",NLD,Netherlands,India,962459.133,982000.0,0.9801,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",NOR,Norway,India,3052108.623,5155000.0,0.5921,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",NPL,Nepal,India,11902.642,7920.0,1.5029,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",NZL,New Zealand,India,56139.801,35000.0,1.604,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",PAK,Pakistan,India,181348.097,231100.0,0.7847,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",PER,Peru,India,73927.743,44000.0,1.6802,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",PHL,Philippines,India,94072.369,53500.0,1.7584,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",POL,Poland,India,143803.157,102000.0,1.4098,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",PRT,Portugal,India,6787.822,3000.0,2.2626,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",SAU,Saudi Arabia,India,156966.353,56000.0,2.803,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",SGP,Singapore,India,2220.29,1000.0,2.2203,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",SOM,Somalia,India,274.075,150.0,1.8272,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",SYR,Syria,India,143363.472,75000.0,1.9115,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",THA,Thailand,India,352053.131,423000.0,0.8323,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",TKM,Turkmenistan,India,21173.295,15000.0,1.4116,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",UKR,Ukraine,India,31260.336,20000.0,1.563,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",URY,Uruguay,India,15330.072,10000.0,1.533,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",USA,USA,India,20333299.656,12299700.0,1.6532,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",VEN,Venezuela,India,29397.485,16000.0,1.8373,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",VNM,Viet Nam,India,74295.937,58150.0,1.2777,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",YEM,Yemen,India,29707.008,20000.0,1.4854,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",ZAF,South Africa,India,292948.624,230000.0,1.2737,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130239,"Mucilages and thickeners; whether or not modified, derived from vegetable products, n.e.c. in item no. 1302.3",BRA,Brazil,India,751.371,25.0,30.0548,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130239,"Mucilages and thickeners; whether or not modified, derived from vegetable products, n.e.c. in item no. 1302.3",BTN,Bhutan,India,1700.337,150.0,11.3356,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130239,"Mucilages and thickeners; whether or not modified, derived from vegetable products, n.e.c. in item no. 1302.3",CHE,Switzerland,India,457.112,125.0,3.6569,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130239,"Mucilages and thickeners; whether or not modified, derived from vegetable products, n.e.c. in item no. 1302.3",ITA,Italy,India,15692.429,150.0,104.6162,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130239,"Mucilages and thickeners; whether or not modified, derived from vegetable products, n.e.c. in item no. 1302.3",LKA,Sri Lanka,India,76.678,200.0,0.3834,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130239,"Mucilages and thickeners; whether or not modified, derived from vegetable products, n.e.c. in item no. 1302.3",NPL,Nepal,India,2063.584,180.0,11.4644,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130239,"Mucilages and thickeners; whether or not modified, derived from vegetable products, n.e.c. in item no. 1302.3",PAK,Pakistan,India,78559.797,27500.0,2.8567,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130239,"Mucilages and thickeners; whether or not modified, derived from vegetable products, n.e.c. in item no. 1302.3",POL,Poland,India,0.989,0.216,4.5787,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,130239,"Mucilages and thickeners; whether or not modified, derived from vegetable products, n.e.c. in item no. 1302.3",USA,USA,India,32666.542,500.0,65.3331,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",AGO,Angola,India,44.099,50.0,0.882,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",ARE,United Arab Emirates,India,91796.518,22993.0,3.9924,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",AUS,Australia,India,92460.343,15305.0,6.0412,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",BEL,Belgium,India,1971.359,1000.0,1.9714,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",BGD,Bangladesh,India,53896.543,11917.0,4.5227,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",BHR,Bahrain,India,1736.959,290.0,5.9895,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",BRA,Brazil,India,3164.097,1500.0,2.1094,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",BTN,Bhutan,India,2033.564,470.0,4.3267,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",CAN,Canada,India,24432.599,8018.0,3.0472,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",CHE,Switzerland,India,1012.471,600.0,1.6875,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",CHL,Chile,India,14043.936,5153.0,2.7254,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",CHN,China,India,134643.697,37724.0,3.5692,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",COD,Dem. Rep. of the Congo,India,274.81,50.0,5.4962,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",COG,Congo,India,14224.16,6653.0,2.138,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",CYP,Cyprus,India,15.293,3.0,5.0977,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",DEU,Germany,India,559.034,196.0,2.8522,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",ESP,Spain,India,37702.239,6700.0,5.6272,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",ETH,Ethiopia,India,14.742,3.0,4.914,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",FJI,Fiji,India,31158.528,2040.0,15.2738,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",FRA,France,India,25596.843,2600.0,9.8449,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",GBR,United Kingdom,India,485031.699,98763.0,4.9111,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",IRQ,Iraq,India,23.59,10.0,2.359,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",ITA,Italy,India,5884.283,3627.0,1.6224,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",JPN,Japan,India,880.967,208.0,4.2354,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",KOR,Rep. of Korea,India,192.168,120.0,1.6014,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",LKA,Sri Lanka,India,30622.872,13057.0,2.3453,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",MAR,Morocco,India,5315.737,1430.0,3.7173,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",MDV,Maldives,India,13256.155,2000.0,6.6281,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",MMR,Myanmar,India,211909.811,18000.0,11.7728,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",MUS,Mauritius,India,1771.658,530.0,3.3428,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",MYS,Malaysia,India,14279.397,6045.0,2.3622,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",NLD,Netherlands,India,76581.315,17000.0,4.5048,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",NPL,Nepal,India,216799.178,59038.0,3.6722,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",NZL,New Zealand,India,6419.882,605.0,10.6114,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",OMN,Oman,India,1181.105,1000.0,1.1811,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",PAN,Panama,India,8.763,1.92,4.5641,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",QAT,Qatar,India,10281.357,1760.0,5.8417,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",SGP,Singapore,India,89.808,21.0,4.2766,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",SOM,Somalia,India,1325.316,600.0,2.2089,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",SRB,Serbia,India,140.79,19.0,7.41,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",SUR,Suriname,India,868.783,500.0,1.7376,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",TTO,Trinidad and Tobago,India,562.779,200.0,2.8139,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",TZA,United Rep. of Tanzania,India,2044.15,1120.0,1.8251,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",URY,Uruguay,India,8665.118,1856.0,4.6687,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",USA,USA,India,1564941.762,320883.0,4.877,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",ZAF,South Africa,India,26096.866,32875.0,0.7938,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,440929,"Wood; non-coniferous, other than bamboo or tropical wood, (including unassembled strips and friezes for parquet flooring), continuously shaped along any edges, ends or faces, whether or not planed, sanded or end-jointed",ARE,United Arab Emirates,India,161544.047,32745.0,4.9334,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,440929,"Wood; non-coniferous, other than bamboo or tropical wood, (including unassembled strips and friezes for parquet flooring), continuously shaped along any edges, ends or faces, whether or not planed, sanded or end-jointed",CZE,Czechia,India,2322.055,150.0,15.4804,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,440929,"Wood; non-coniferous, other than bamboo or tropical wood, (including unassembled strips and friezes for parquet flooring), continuously shaped along any edges, ends or faces, whether or not planed, sanded or end-jointed",HKG,"China, Hong Kong SAR",India,67153.052,320.0,209.8533,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,440929,"Wood; non-coniferous, other than bamboo or tropical wood, (including unassembled strips and friezes for parquet flooring), continuously shaped along any edges, ends or faces, whether or not planed, sanded or end-jointed",ITA,Italy,India,68397.351,15300.0,4.4704,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,440929,"Wood; non-coniferous, other than bamboo or tropical wood, (including unassembled strips and friezes for parquet flooring), continuously shaped along any edges, ends or faces, whether or not planed, sanded or end-jointed",LBN,Lebanon,India,51925.749,2000.0,25.9629,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,440929,"Wood; non-coniferous, other than bamboo or tropical wood, (including unassembled strips and friezes for parquet flooring), continuously shaped along any edges, ends or faces, whether or not planed, sanded or end-jointed",NPL,Nepal,India,3820.656,1771.0,2.1573,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,440929,"Wood; non-coniferous, other than bamboo or tropical wood, (including unassembled strips and friezes for parquet flooring), continuously shaped along any edges, ends or faces, whether or not planed, sanded or end-jointed",QAT,Qatar,India,27321.688,5920.0,4.6152,False,COMTRADE
2019-01-01,2019,1,1,FY18-19,False,440929,"Wood; non-coniferous, other than bamboo or tropical wood, (including unassembled strips and friezes for parquet flooring), continuously shaped along any edges, ends or faces, whether or not planed, sanded or end-jointed",USA,USA,India,26513.173,6161.0,4.3034,False,COMTRADE
